"","agency","revenue_category","revenue_source","fund_class","funding_class","revenue_class","budget_fiscal_year","fiscal_year","adopted","modified","recognized","closing_classification_name"
"3110","Department for the Aging","Federal Grants-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","17815049","17815049","1371888.77","Billed Revenue"
"3111","Department for the Aging","Federal Grants-Categorical","TITLE-E CAREGIVER SUPPORT","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","3985476","3985476","1327031.5","Billed Revenue"
"3112","Department for the Aging","Federal Grants-Categorical","TITLE XX SOC.SERV.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2012","2014","25262085","22404260","1201189","Collected Revenue"
"3113","Department for the Aging","Federal Grants-Categorical","TITLE-E CAREGIVER SUPPORT","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","3985476","4001459","1188975.86","Billed Revenue"
"3114","Department for the Aging","Federal Grants-Categorical","TITLE XX SOC.SERV.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2012","2014","25262085","22404260","1084412.42","Collected Revenue"
"3115","Department for the Aging","Federal Grants-Categorical","Nutrition Services Incentive Program","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","6783061","8336515","1023448.31","Billed Revenue"
"3116","Department for the Aging","Federal Grants-Categorical","TITLE-E CAREGIVER SUPPORT","General Fund","FEDERAL - OTHER","Health and Human Services","2013","2014","3985476","4141398","944126.36","Collected Revenue"
"3117","Department for the Aging","Federal Grants-Categorical","Nutrition Services Incentive Program","General Fund","FEDERAL - OTHER","Health and Human Services","2013","2014","8414440","8414440","838483","Collected Revenue"
"3118","Department for the Aging","Federal Grants-Categorical","Nutrition Services Incentive Program","General Fund","FEDERAL - OTHER","Health and Human Services","2013","2014","8414440","8414440","838483","Billed Revenue"
"3119","Department for the Aging","Federal Grants-Categorical","TITLE V SEN COM SER EMP PROGM.","General Fund","FEDERAL - OTHER","LABOR","2014","2014","4083602","3466188","829750.41","Collected Revenue"
"3120","Department for the Aging","Federal Grants-Categorical","TITLE V SEN COM SER EMP PROGM.","General Fund","FEDERAL - OTHER","LABOR","2014","2014","4083602","4083602","829750.41","Billed Revenue"
"3121","Department for the Aging","Federal Grants-Categorical","TITLE XX SOC.SERV.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2012","2014","25262085","22404260","808456.58","Billed Revenue"
"3122","Department for the Aging","State Grants-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2014","2014","18356704","18356704","710382.29","Billed Revenue"
"3123","Department for the Aging","Federal Grants-Categorical","TITLE-E CAREGIVER SUPPORT","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","3985476","3985476","699104.96","Collected Revenue"
"3124","Department for the Aging","Federal Grants-Categorical","TITLE-E CAREGIVER SUPPORT","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","3985476","3985476","699104.96","Billed Revenue"
"3125","Department for the Aging","Federal Grants-Categorical","TITLE V SEN COM SER EMP PROGM.","General Fund","FEDERAL - OTHER","LABOR","2013","2014","4083602","3674675","632953.51","Collected Revenue"
"3126","Department for the Aging","Federal Grants-Categorical","TITLE V SEN COM SER EMP PROGM.","General Fund","FEDERAL - OTHER","LABOR","2014","2014","4083602","3466188","628367.01","Collected Revenue"
"3127","Department for the Aging","State Grants-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2014","2014","6919608","6919608","628367.01","Collected Unearned Revenue Roll"
"3128","Department for the Aging","Federal Grants-Categorical","TITLE V SEN COM SER EMP PROGM.","General Fund","FEDERAL - OTHER","LABOR","2014","2014","4083602","3466188","628367.01","Billed Revenue"
"3129","Department for the Aging","Federal Grants-Categorical","TITLE XX SOC.SERV.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2012","2014","25262085","22404260","623902.58","Collected Revenue"
"3130","Department for the Aging","Federal Grants-Categorical","TITLE V SEN COM SER EMP PROGM.","General Fund","FEDERAL - OTHER","LABOR","2014","2014","4083602","3466188","570084.19","Collected Revenue"
"3131","Department for the Aging","Federal Grants-Categorical","TITLE V SEN COM SER EMP PROGM.","General Fund","FEDERAL - OTHER","LABOR","2014","2014","4083602","3466188","570084.19","Billed Revenue"
"3132","Department for the Aging","Federal Grants-Categorical","TITLE V SEN COM SER EMP PROGM.","General Fund","FEDERAL - OTHER","LABOR","2014","2014","4083602","3466188","558039.07","Billed Revenue"
"3133","Department for the Aging","Federal Grants-Categorical","TITLE-E CAREGIVER SUPPORT","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","3985476","3985476","545301.7","Collected Revenue"
"3134","Department for the Aging","Federal Grants-Categorical","TITLE-E CAREGIVER SUPPORT","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","3985476","3985476","545301.7","Billed Revenue"
"3135","Department for the Aging","Federal Grants-Categorical","TITLE V SEN COM SER EMP PROGM.","General Fund","FEDERAL - OTHER","LABOR","2014","2014","4083602","3466188","539072.16","Collected Revenue"
"3136","Department for the Aging","State Grants-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2014","2014","18356704","18356704","539072.16","Collected Unearned Revenue Roll"
"3137","Department for the Aging","Federal Grants-Categorical","TITLE V SEN COM SER EMP PROGM.","General Fund","FEDERAL - OTHER","LABOR","2014","2014","4083602","3466188","539072.16","Billed Revenue"
"3138","Department for the Aging","CHARGES FOR SERVICES","EDUCATION SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2014","2014","0","555105","535105","Collected Revenue"
"3139","Department for the Aging","Federal Grants-Categorical","TITLE-E CAREGIVER SUPPORT","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","3985476","3985476","508713.42","Collected Unearned Revenue Roll"
"3140","Department for the Aging","Federal Grants-Categorical","TITLE-E CAREGIVER SUPPORT","General Fund","FEDERAL - OTHER","Health and Human Services","2013","2014","3985476","3895891","504523.04","Collected Revenue"
"3141","Department for the Aging","Federal Grants-Categorical","TITLE-E CAREGIVER SUPPORT","General Fund","FEDERAL - OTHER","Health and Human Services","2013","2014","3985476","3895891","504523.04","Billed Revenue"
"3142","Department for the Aging","Federal Grants-Categorical","FOSTER GRANDPARENT GRANT","General Fund","FEDERAL - OTHER","COMM ON NATIONAL+COMMUNITY","2014","2014","1684880","1617485","470165","Collected Revenue"
"3143","Department for the Aging","Federal Grants-Categorical","FOSTER GRANDPARENT GRANT","General Fund","FEDERAL - OTHER","COMM ON NATIONAL+COMMUNITY","2014","2014","1684880","1617485","470165","Billed Revenue"
"3144","Department for the Aging","Federal Grants-Categorical","FOSTER GRANDPARENT GRANT","General Fund","FEDERAL - OTHER","COMM ON NATIONAL+COMMUNITY","2014","2014","1684880","1617485","470165","Collected Unearned Revenue Roll"
"3145","Department for the Aging","Federal Grants-Categorical","Nutrition Services Incentive Program","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","6783061","6783061","450979.41","Collected Unearned Revenue Roll"
"3146","Department for the Aging","Federal Grants-Categorical","Nutrition Services Incentive Program","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","6783061","8336515","449334.16","Collected Revenue"
"3147","Department for the Aging","Federal Grants-Categorical","Nutrition Services Incentive Program","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","6783061","6783061","449334.16","Billed Revenue"
"3148","Department for the Aging","Federal Grants-Categorical","TITLE XX SOC.SERV.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2012","2014","25262085","22404260","441464.08","Collected Revenue"
"3149","Department for the Aging","Federal Grants-Categorical","FOSTER GRANDPARENT GRANT","General Fund","FEDERAL - OTHER","COMM ON NATIONAL+COMMUNITY","2013","2014","1681802","1684880","435510","Collected Revenue"
"3150","Department for the Aging","Federal Grants-Categorical","FOSTER GRANDPARENT GRANT","General Fund","FEDERAL - OTHER","COMM ON NATIONAL+COMMUNITY","2014","2014","1684880","1684880","435510","Collected Unearned Revenue Roll"
"3151","Department for the Aging","Federal Grants-Categorical","TITLE V NCOA EMPLOYMENT PROG.","General Fund","FEDERAL - OTHER","LABOR","2014","2014","331628","331628","435510","Collected Unearned Revenue Roll"
"3152","Department for the Aging","Federal Grants-Categorical","FOSTER GRANDPARENT GRANT","General Fund","FEDERAL - OTHER","COMM ON NATIONAL+COMMUNITY","2014","2014","1684880","1655071","426805","Collected Revenue"
"3153","Department for the Aging","Federal Grants-Categorical","FOSTER GRANDPARENT GRANT","General Fund","FEDERAL - OTHER","COMM ON NATIONAL+COMMUNITY","2014","2014","1684880","1655071","426805","Collected Unearned Revenue Roll"
"3154","Department for the Aging","Federal Grants-Categorical","FOSTER GRANDPARENT GRANT","General Fund","FEDERAL - OTHER","COMM ON NATIONAL+COMMUNITY","2014","2014","1684880","1655071","426805","Billed Revenue"
"3155","Department for the Aging","Federal Grants-Categorical","FOSTER GRANDPARENT GRANT","General Fund","FEDERAL - OTHER","COMM ON NATIONAL+COMMUNITY","2014","2014","1684880","1655071","411051","Billed Revenue"
"3156","Department for the Aging","Federal Grants-Categorical","FOSTER GRANDPARENT GRANT","General Fund","FEDERAL - OTHER","COMM ON NATIONAL+COMMUNITY","2014","2014","1684880","1655071","347050","Collected Revenue"
"3157","Department for the Aging","Federal Grants-Categorical","FOSTER GRANDPARENT GRANT","General Fund","FEDERAL - OTHER","COMM ON NATIONAL+COMMUNITY","2014","2014","1684880","1655071","347050","Collected Unearned Revenue Roll"
"3158","Department for the Aging","Federal Grants-Categorical","FOSTER GRANDPARENT GRANT","General Fund","FEDERAL - OTHER","COMM ON NATIONAL+COMMUNITY","2014","2014","1684880","1655071","347050","Billed Revenue"
"3159","Department for the Aging","Federal Grants-Categorical","TITLE V SEN COM SER EMP PROGM.","General Fund","FEDERAL - OTHER","LABOR","2014","2014","4083602","3466188","340876.16","Billed Revenue"
"3160","Department for the Aging","Federal Grants-Categorical","FEMA Sandy B Emergency Protective Measures","General Fund","FEDERAL - OTHER","DEPARTMENT of  HOMELAND SECURITY","2013","2014","0","498017","338759.65","Collected Revenue"
"3161","Department for the Aging","Federal Grants-Categorical","TITLE V SEN COM SER EMP PROGM.","General Fund","FEDERAL - OTHER","LABOR","2013","2014","4083602","3674675","309436.46","Collected Revenue"
"3162","Department for the Aging","Federal Grants-Categorical","Nutrition Services Incentive Program","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","6783061","8336515","288688.54","Billed Revenue"
"3163","Department for the Aging","State Grants-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2014","2014","18356704","18211516","276948.67","Billed Revenue"
"3164","Department for the Aging","State Grants-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2013","2014","18356704","18358689","276948.67","Collected Revenue"
"3165","Department for the Aging","State Grants-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2013","2014","18356704","18358689","276948.67","Billed Revenue"
"3166","Department for the Aging","State Grants-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2013","2014","18356704","18356704","265688.63","Collected Revenue"
"3167","Department for the Aging","State Grants-Categorical","TRANSPORTATION AID","General Fund","STATE","EDUCATION","2014","2014","331028","331028","251806.97","Billed Revenue"
"3168","Department for the Aging","Federal Grants-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","17815049","19971232","232283","Unbilled Revenue"
"3169","Department for the Aging","Federal Grants-Categorical","TITLE 3D HEALTH PROMOTION","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","667026","1108549","215486.63","Billed Revenue"
"3170","Department for the Aging","Federal Grants-Categorical","OPERATION RESTORE TRUST GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","0","220771","208000","Collected Revenue"
"3171","Department for the Aging","Federal Grants-Categorical","OPERATION RESTORE TRUST GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","0","220771","208000","Collected Unearned Revenue Roll"
"3172","Department for the Aging","Federal Grants-Categorical","OPERATION RESTORE TRUST GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","0","220771","208000","Billed Revenue"
"3173","Department for the Aging","Federal Grants-Categorical","HEALTH INSURANCE ASSISTANCE PM","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","536231","553786","207693.56","Billed Revenue"
"3174","Department for the Aging","Federal Grants-Categorical","TITLE VII ELDER ABUSE PRVNTION","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","222872","308709","204851.59","Billed Revenue"
"3175","Department for the Aging","State Grants-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2014","2014","6919608","7229942","201183.5","Billed Revenue"
