"","agency","revenue_category","revenue_source","fund_class","funding_class","revenue_class","budget_fiscal_year","fiscal_year","adopted","modified","recognized","closing_classification_name"
"1723","Administration for Children's Services","Federal Grants and Contracts-Categorical","TEMP.ASST NEEDY FAMILY 100%FED","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","0","16572957","11926","Collected Revenue"
"1724","Administration for Children's Services","Federal Grants and Contracts-Categorical","TEMP.ASST NEEDY FAMILY 100%FED","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","0","0","11926","Billed Revenue"
"1725","Administration for Children's Services","State Grants and Contracts-Categorical","FOSTER CARE BLOCK GRANT","General Fund","STATE","SOCIAL SERVICES","2023","2024","189239820","231454031","11690","Collected Revenue"
"1726","Administration for Children's Services","State Grants and Contracts-Categorical","FOSTER CARE BLOCK GRANT","General Fund","STATE","SOCIAL SERVICES","2023","2023","189239820","231454031","11690","Billed Revenue"
"1727","Administration for Children's Services","Federal Grants and Contracts-Categorical","TITLE IV-E -  FOSTER CARE ADMINISTRATION","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","63063856","63063856","11690","Billed Revenue"
"1728","Administration for Children's Services","MISCELLANEOUS","DAYCARE & SENIOR CENTERS","General Fund","CITY FUNDS","MISCELLANEOUS","2023","2023","3419000","3419000","11550","Collected Revenue"
"1729","Administration for Children's Services","Federal Grants and Contracts-Categorical","TEMP.ASST NEEDY FAMILY 100%FED","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","0","0","11540","Collected Revenue"
"1730","Administration for Children's Services","Federal Grants and Contracts-Categorical","TEMP.ASST NEEDY FAMILY 100%FED","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","0","0","11540","Billed Revenue"
"1731","Administration for Children's Services","Federal Grants and Contracts-Categorical","SCHOOL BREAKFAST PROGRAM-PRISONS","General Fund","FEDERAL - OTHER","AGRICULTURE","2023","2023","0","0","11476","Collected Revenue"
"1732","Administration for Children's Services","State Grants and Contracts-Categorical","FOSTER CARE BLOCK GRANT","General Fund","STATE","SOCIAL SERVICES","2023","2024","189239820","231454031","11424","Collected Revenue"
"1733","Administration for Children's Services","State Grants and Contracts-Categorical","FOSTER CARE BLOCK GRANT","General Fund","STATE","SOCIAL SERVICES","2023","2023","189239820","231454031","11424","Billed Revenue"
"1734","Administration for Children's Services","MISCELLANEOUS","DAYCARE & SENIOR CENTERS","General Fund","CITY FUNDS","MISCELLANEOUS","2023","2023","3419000","3419000","11283","Collected Revenue"
"1735","Administration for Children's Services","Federal Grants and Contracts-Categorical","TEMP.ASST NEEDY FAMILY 100%FED","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2024","0","16572957","11145","Collected Revenue"
"1736","Administration for Children's Services","Federal Grants and Contracts-Categorical","TEMP.ASST NEEDY FAMILY 100%FED","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","0","16572957","11145","Billed Revenue"
"1737","Administration for Children's Services","Federal Grants and Contracts-Categorical","TEMP.ASST NEEDY FAMILY 100%FED","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2024","0","16572957","11115","Collected Revenue"
"1738","Administration for Children's Services","Federal Grants and Contracts-Categorical","TEMP.ASST NEEDY FAMILY 100%FED","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","0","16572957","11115","Billed Revenue"
"1739","Administration for Children's Services","Federal Grants and Contracts-Categorical","TEMP.ASST NEEDY FAMILY 100%FED","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2024","0","16572957","10991","Collected Revenue"
"1740","Administration for Children's Services","Federal Grants and Contracts-Categorical","TEMP.ASST NEEDY FAMILY 100%FED","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","0","16572957","10991","Billed Revenue"
"1741","Administration for Children's Services","Federal Grants and Contracts-Categorical","TEMP.ASST NEEDY FAMILY 100%FED","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","0","16572957","10959","Collected Revenue"
"1742","Administration for Children's Services","Federal Grants and Contracts-Categorical","TEMP.ASST NEEDY FAMILY 100%FED","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","0","0","10959","Billed Revenue"
"1743","Administration for Children's Services","Federal Grants and Contracts-Categorical","ADOPTION ASSISTANCE -  ADMINISTRATION","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2024","1291074","1291074","10803","Collected Revenue"
"1744","Administration for Children's Services","Federal Grants and Contracts-Categorical","TEMP.ASST NEEDY FAMILY 100%FED","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2024","0","16572957","10749","Collected Revenue"
"1745","Administration for Children's Services","Federal Grants and Contracts-Categorical","TEMP.ASST NEEDY FAMILY 100%FED","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","0","16572957","10749","Billed Revenue"
"1746","Administration for Children's Services","Federal Grants and Contracts-Categorical","MEDICAL ASSISTANCE PROGRAM","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2024","5176930","5176930","10555","Collected Revenue"
"1747","Administration for Children's Services","MISCELLANEOUS","DAYCARE & SENIOR CENTERS","General Fund","CITY FUNDS","MISCELLANEOUS","2023","2023","3419000","3419000","10536.3","Collected Revenue"
"1748","Administration for Children's Services","State Grants and Contracts-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2023","2023","0","0","10460.34","Collected Unearned Revenue Roll"
"1749","Administration for Children's Services","Federal Grants and Contracts-Categorical","TITLE IV-E -  FOSTER CARE ADMINISTRATION","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","63063856","59530743","10373","Billed Revenue"
"1750","Administration for Children's Services","Federal Grants and Contracts-Categorical","CHILD CARE & DEVEL.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","125000000","125000000","10353","Collected Revenue"
"1751","Administration for Children's Services","Federal Grants and Contracts-Categorical","CHILD CARE & DEVEL.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","125000000","125000000","10353","Billed Revenue"
"1752","Administration for Children's Services","State Grants and Contracts-Categorical","FOSTER CARE BLOCK GRANT","General Fund","STATE","SOCIAL SERVICES","2023","2023","189239820","231454031","10252","Collected Revenue"
"1753","Administration for Children's Services","Federal Grants and Contracts-Categorical","TITLE IV-E -  FOSTER CARE ADMINISTRATION","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","63063856","63063856","10252","Billed Revenue"
"1754","Administration for Children's Services","State Grants and Contracts-Categorical","FOSTER CARE BLOCK GRANT","General Fund","STATE","SOCIAL SERVICES","2023","2023","189239820","189239820","10252","Billed Revenue"
"1755","Administration for Children's Services","MISCELLANEOUS","DAYCARE & SENIOR CENTERS","General Fund","CITY FUNDS","MISCELLANEOUS","2023","2023","3419000","3419000","10176","Collected Revenue"
"1756","Administration for Children's Services","MISCELLANEOUS","DAYCARE & SENIOR CENTERS","General Fund","CITY FUNDS","MISCELLANEOUS","2023","2023","3419000","3419000","10147.52","Collected Revenue"
"1757","Administration for Children's Services","Federal Grants and Contracts-Categorical","CHILD CARE & DEVEL.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2024","361067169","390105544","10000","Collected Revenue"
"1758","Administration for Children's Services","Federal Grants and Contracts-Categorical","CHILD CARE & DEVEL.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2024","361067169","390105544","10000","Collected Revenue"
"1759","Administration for Children's Services","Federal Grants and Contracts-Categorical","TEMP.ASST NEEDY FAMILY 100%FED","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2024","0","16572957","9926","Collected Revenue"
"1760","Administration for Children's Services","Federal Grants and Contracts-Categorical","TEMP.ASST NEEDY FAMILY 100%FED","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","0","16572957","9926","Billed Revenue"
"1761","Administration for Children's Services","State Grants and Contracts-Categorical","FOSTER CARE BLOCK GRANT","General Fund","STATE","SOCIAL SERVICES","2023","2024","189239820","231454031","9772","Collected Revenue"
"1762","Administration for Children's Services","Federal Grants and Contracts-Categorical","TITLE IV-E -  FOSTER CARE ADMINISTRATION","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","63063856","63063856","9772","Billed Revenue"
"1763","Administration for Children's Services","State Grants and Contracts-Categorical","FOSTER CARE BLOCK GRANT","General Fund","STATE","SOCIAL SERVICES","2023","2023","189239820","231454031","9772","Billed Revenue"
"1764","Administration for Children's Services","Federal Grants and Contracts-Categorical","CHILD CARE & DEVEL.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2024","361067169","390105544","9513","Collected Revenue"
"1765","Administration for Children's Services","State Grants and Contracts-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2023","2023","0","0","9350.22","Collected Unearned Revenue Roll"
"1766","Administration for Children's Services","Federal Grants and Contracts-Categorical","ADOPTION ASSISTANCE -  ADMINISTRATION","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2024","1291074","1291074","9204","Collected Revenue"
"1767","Administration for Children's Services","Federal Grants and Contracts-Categorical","TITLE IV-E -  FOSTER CARE ADMINISTRATION","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","63063856","63063856","9169","Billed Revenue"
"1768","Administration for Children's Services","Federal Grants and Contracts-Categorical","TITLE IV-E -  FOSTER CARE ADMINISTRATION","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","63063856","59530743","9019","Billed Revenue"
"1769","Administration for Children's Services","Federal Grants and Contracts-Categorical","TEMP.ASST NEEDY FAMILY 100%FED","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2024","0","16572957","8996","Collected Revenue"
"1770","Administration for Children's Services","Federal Grants and Contracts-Categorical","TEMP.ASST NEEDY FAMILY 100%FED","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","0","16572957","8996","Billed Revenue"
"1771","Administration for Children's Services","MISCELLANEOUS","DAYCARE & SENIOR CENTERS","General Fund","CITY FUNDS","MISCELLANEOUS","2023","2023","3419000","3419000","8903.9","Collected Revenue"
"1772","Administration for Children's Services","Federal Grants and Contracts-Categorical","TEMP.ASST NEEDY FAMILY 100%FED","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2024","0","16572957","8816","Collected Revenue"
"1773","Administration for Children's Services","Federal Grants and Contracts-Categorical","TEMP.ASST NEEDY FAMILY 100%FED","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","0","16572957","8816","Billed Revenue"
"1774","Administration for Children's Services","Federal Grants and Contracts-Categorical","ADOPTION ASSISTANCE -  ADMINISTRATION","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2024","1291074","1291074","8781","Collected Revenue"
"1775","Administration for Children's Services","Federal Grants and Contracts-Categorical","Guardianship Assistance","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2024","2920187","2920187","8587","Collected Revenue"
"1776","Administration for Children's Services","Federal Grants and Contracts-Categorical","TITLE IV-E -  FOSTER CARE ADMINISTRATION","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","63063856","63063856","8547","Billed Revenue"
"1777","Administration for Children's Services","Federal Grants and Contracts-Categorical","CHILD CARE & DEVEL.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2024","361067169","390105544","8534","Collected Revenue"
"1778","Administration for Children's Services","Federal Grants and Contracts-Categorical","CHILD CARE & DEVEL.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2023","2023","361067169","422611472","8534","Billed Revenue"
