"","agency","revenue_category","revenue_source","fund_class","funding_class","revenue_class","budget_fiscal_year","fiscal_year","adopted","modified","recognized","closing_classification_name"
"3261","Department for the Aging","Federal Grants-Categorical","Nutrition Services Incentive Program","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2015","6783061","9376786","48815.51","Collected Revenue"
"3262","Department for the Aging","Federal Grants-Categorical","Nutrition Services Incentive Program","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2015","6783061","9376786","48815.51","Unbilled Revenue"
"3263","Department for the Aging","Federal Grants-Categorical","Nutrition Services Incentive Program","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2015","6783061","9376786","48815.51","Billed Revenue"
"3264","Department for the Aging","Federal Grants-Categorical","TITLE V NCOA EMPLOYMENT PROG.","General Fund","FEDERAL - OTHER","LABOR","2014","2014","331628","331628","45050","Collected Unearned Revenue Roll"
"3265","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2014","2014","19656","1129331","44977.5","Collected Revenue"
"3266","Department for the Aging","Federal Grants-Categorical","OPERATION RESTORE TRUST GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","0","254219","44400","Collected Revenue"
"3267","Department for the Aging","Federal Grants-Categorical","OPERATION RESTORE TRUST GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","0","220771","44400","Billed Revenue"
"3268","Department for the Aging","MISCELLANEOUS","SUNDRIES","General Fund","CITY FUNDS","MISCELLANEOUS","2014","2014","1000000","1000000","44258.55","Collected Revenue"
"3269","Department for the Aging","State Grants-Categorical","CONGREGATE SERVICES INITIATIVE","General Fund","STATE","AGING","2014","2014","284520","152288","44101.33","Collected Revenue"
"3270","Department for the Aging","State Grants-Categorical","CONGREGATE SERVICES INITIATIVE","General Fund","STATE","AGING","2014","2014","284520","152288","44101.33","Billed Revenue"
"3271","Department for the Aging","Federal Grants-Categorical","MEDICAL ASSISTANCE PROGRAM","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","884798","884798","43018","Billed Revenue"
"3272","Department for the Aging","Federal Grants-Categorical","TITLE V NCOA EMPLOYMENT PROG.","General Fund","FEDERAL - OTHER","LABOR","2014","2014","331628","331628","42942","Collected Revenue"
"3273","Department for the Aging","Federal Grants-Categorical","TITLE V NCOA EMPLOYMENT PROG.","General Fund","FEDERAL - OTHER","LABOR","2014","2014","331628","331628","42942","Collected Unearned Revenue Roll"
"3274","Department for the Aging","Federal Grants-Categorical","TITLE V NCOA EMPLOYMENT PROG.","General Fund","FEDERAL - OTHER","LABOR","2014","2014","331628","331628","42942","Billed Revenue"
"3275","Department for the Aging","Federal Grants-Categorical","MEDICAL ASSISTANCE PROGRAM","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","884798","884798","42912.42","Collected Revenue"
"3276","Department for the Aging","MISCELLANEOUS","SUNDRIES","General Fund","CITY FUNDS","MISCELLANEOUS","2014","2014","1000000","1000000","40438.64","Collected Revenue"
"3277","Department for the Aging","Federal Grants-Categorical","TITLE 3D HEALTH PROMOTION","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","667026","1108549","40059.68","Collected Revenue"
"3278","Department for the Aging","State Grants-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2014","2014","6919608","6919608","40059.68","Collected Unearned Revenue Roll"
"3279","Department for the Aging","Federal Grants-Categorical","TITLE 3D HEALTH PROMOTION","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","667026","936527","40059.68","Billed Revenue"
"3280","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2014","2014","19656","635614","39892.5","Collected Revenue"
"3281","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2014","2014","19656","1142271","39828.75","Collected Revenue"
"3282","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2014","2014","19656","1129331","39153.75","Collected Revenue"
"3283","Department for the Aging","Federal Grants-Categorical","MEDICAL ASSISTANCE PROGRAM","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2015","884798","884798","39144.86","Collected Revenue"
"3284","Department for the Aging","Federal Grants-Categorical","MEDICAL ASSISTANCE PROGRAM","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","884798","884798","39144.86","Billed Revenue"
"3285","Department for the Aging","MISCELLANEOUS","SUNDRIES","General Fund","CITY FUNDS","MISCELLANEOUS","2014","2014","1000000","1000000","38980.9","Collected Revenue"
"3286","Department for the Aging","MISCELLANEOUS","SUNDRIES","General Fund","CITY FUNDS","MISCELLANEOUS","2014","2014","1000000","1000000","38980.9","Collected Revenue"
"3287","Department for the Aging","MISCELLANEOUS","SUNDRIES","General Fund","CITY FUNDS","MISCELLANEOUS","2014","2014","1000000","1000000","38980.9","Collected Revenue"
"3288","Department for the Aging","MISCELLANEOUS","SUNDRIES","General Fund","CITY FUNDS","MISCELLANEOUS","2014","2014","1000000","1000000","38976.4","Collected Revenue"
"3289","Department for the Aging","Federal Grants-Categorical","TITLE-E CAREGIVER SUPPORT","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2015","3985476","4001459","38490.99","Unbilled Revenue"
"3290","Department for the Aging","MISCELLANEOUS","SUNDRIES","General Fund","CITY FUNDS","MISCELLANEOUS","2014","2014","1000000","1000000","36656.74","Collected Revenue"
"3291","Department for the Aging","MISCELLANEOUS","SUNDRIES","General Fund","CITY FUNDS","MISCELLANEOUS","2014","2014","1000000","1000000","35860.1","Collected Revenue"
"3292","Department for the Aging","MISCELLANEOUS","SUNDRIES","General Fund","CITY FUNDS","MISCELLANEOUS","2014","2014","1000000","1000000","35301.93","Collected Revenue"
"3293","Department for the Aging","Federal Grants-Categorical","TITLE 3D HEALTH PROMOTION","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","667026","936527","33704.37","Collected Revenue"
"3294","Department for the Aging","Federal Grants-Categorical","TITLE 3D HEALTH PROMOTION","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","667026","667026","33704.37","Billed Revenue"
"3295","Department for the Aging","MISCELLANEOUS","SUNDRIES","General Fund","CITY FUNDS","MISCELLANEOUS","2014","2014","1000000","1000000","33637.28","Collected Revenue"
"3296","Department for the Aging","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2014","2014","19656","635614","32812.5","Collected Revenue"
"3297","Department for the Aging","Federal Grants-Categorical","MEDICAL ASSISTANCE PROGRAM","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","884798","884798","32606","Billed Revenue"
"3298","Department for the Aging","Federal Grants-Categorical","MEDICAL ASSISTANCE PROGRAM","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","884798","884798","32606","Collected Revenue"
"3299","Department for the Aging","Federal Grants-Categorical","TITLE V NCOA EMPLOYMENT PROG.","General Fund","FEDERAL - OTHER","LABOR","2014","2014","331628","291079","32606","Collected Unearned Revenue Roll"
"3300","Department for the Aging","Federal Grants-Categorical","TITLE V NCOA EMPLOYMENT PROG.","General Fund","FEDERAL - OTHER","LABOR","2014","2014","331628","291079","32485","Collected Revenue"
"3301","Department for the Aging","Federal Grants-Categorical","TITLE V NCOA EMPLOYMENT PROG.","General Fund","FEDERAL - OTHER","LABOR","2014","2014","331628","291079","32485","Collected Unearned Revenue Roll"
"3302","Department for the Aging","Federal Grants-Categorical","TITLE V NCOA EMPLOYMENT PROG.","General Fund","FEDERAL - OTHER","LABOR","2014","2014","331628","291079","32485","Billed Revenue"
"3303","Department for the Aging","Federal Grants-Categorical","MEDICAL ASSISTANCE PROGRAM","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","884798","884798","32332","Collected Revenue"
"3304","Department for the Aging","Federal Grants-Categorical","TITLE V NCOA EMPLOYMENT PROG.","General Fund","FEDERAL - OTHER","LABOR","2014","2014","331628","291079","32332","Collected Unearned Revenue Roll"
"3305","Department for the Aging","Federal Grants-Categorical","MEDICAL ASSISTANCE PROGRAM","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","884798","884798","32332","Billed Revenue"
"3306","Department for the Aging","Federal Grants-Categorical","MEDICAL ASSISTANCE PROGRAM","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","884798","884798","29318","Collected Revenue"
"3307","Department for the Aging","Federal Grants-Categorical","TITLE V NCOA EMPLOYMENT PROG.","General Fund","FEDERAL - OTHER","LABOR","2014","2014","331628","291079","29318","Collected Unearned Revenue Roll"
"3308","Department for the Aging","Federal Grants-Categorical","MEDICAL ASSISTANCE PROGRAM","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","884798","884798","29318","Billed Revenue"
"3309","Department for the Aging","Federal Grants-Categorical","MEDICAL ASSISTANCE PROGRAM","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","884798","884798","29044","Collected Revenue"
"3310","Department for the Aging","Federal Grants-Categorical","MEDICAL ASSISTANCE PROGRAM","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","884798","884798","29044","Billed Revenue"
"3311","Department for the Aging","Federal Grants-Categorical","MEDICAL ASSISTANCE PROGRAM","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","884798","884798","29044","Collected Unearned Revenue Roll"
"3312","Department for the Aging","Federal Grants-Categorical","TITLE XX SOC.SERV.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2015","21971011","25262085","28300","Collected Revenue"
"3313","Department for the Aging","Federal Grants-Categorical","TITLE III, PART B: SUPPORTIVE SERVICES A","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2015","10288231","10889033","27899.61","Unbilled Revenue"
"3314","Department for the Aging","Federal Grants-Categorical","MEDICAL ASSISTANCE PROGRAM","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","884798","884798","26304","Collected Revenue"
"3315","Department for the Aging","Federal Grants-Categorical","MEDICAL ASSISTANCE PROGRAM","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","884798","884798","26304","Billed Revenue"
"3316","Department for the Aging","Federal Grants-Categorical","TITLE V NCOA EMPLOYMENT PROG.","General Fund","FEDERAL - OTHER","LABOR","2014","2014","331628","291079","26304","Collected Unearned Revenue Roll"
"3317","Department for the Aging","Federal Grants-Categorical","MEDICAL ASSISTANCE PROGRAM","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2015","884798","884798","25482","Collected Revenue"
"3318","Department for the Aging","Federal Grants-Categorical","MEDICAL ASSISTANCE PROGRAM","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","884798","884798","25482","Billed Revenue"
"3319","Department for the Aging","Federal Grants-Categorical","TITLE V NCOA EMPLOYMENT PROG.","General Fund","FEDERAL - OTHER","LABOR","2014","2014","331628","331628","25449","Collected Revenue"
"3320","Department for the Aging","Federal Grants-Categorical","TITLE V NCOA EMPLOYMENT PROG.","General Fund","FEDERAL - OTHER","LABOR","2014","2014","331628","331628","25449","Collected Unearned Revenue Roll"
"3321","Department for the Aging","Federal Grants-Categorical","TITLE V NCOA EMPLOYMENT PROG.","General Fund","FEDERAL - OTHER","LABOR","2014","2014","331628","331628","25449","Billed Revenue"
"3322","Department for the Aging","Federal Grants-Categorical","TITLE V NCOA EMPLOYMENT PROG.","General Fund","FEDERAL - OTHER","LABOR","2014","2014","331628","331628","25435","Collected Revenue"
"3323","Department for the Aging","Federal Grants-Categorical","TITLE V NCOA EMPLOYMENT PROG.","General Fund","FEDERAL - OTHER","LABOR","2014","2014","331628","331628","25435","Collected Unearned Revenue Roll"
"3324","Department for the Aging","Federal Grants-Categorical","TITLE V NCOA EMPLOYMENT PROG.","General Fund","FEDERAL - OTHER","LABOR","2014","2014","331628","331628","25435","Billed Revenue"
"3325","Department for the Aging","Federal Grants-Categorical","TITLE V NCOA EMPLOYMENT PROG.","General Fund","FEDERAL - OTHER","LABOR","2014","2014","331628","331628","25282","Collected Revenue"
"3326","Department for the Aging","Federal Grants-Categorical","TITLE V NCOA EMPLOYMENT PROG.","General Fund","FEDERAL - OTHER","LABOR","2014","2014","331628","331628","25282","Collected Unearned Revenue Roll"
"3327","Department for the Aging","Federal Grants-Categorical","TITLE V NCOA EMPLOYMENT PROG.","General Fund","FEDERAL - OTHER","LABOR","2014","2014","331628","331628","25282","Billed Revenue"
"3328","Department for the Aging","Federal Grants-Categorical","OPERATION RESTORE TRUST GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","0","220771","24172.78","Collected Unearned Revenue Roll"
"3329","Department for the Aging","Federal Grants-Categorical","TITLE V NCOA EMPLOYMENT PROG.","General Fund","FEDERAL - OTHER","LABOR","2014","2014","331628","291079","23785","Collected Revenue"
"3330","Department for the Aging","Federal Grants-Categorical","TITLE V NCOA EMPLOYMENT PROG.","General Fund","FEDERAL - OTHER","LABOR","2014","2014","331628","291079","23785","Collected Unearned Revenue Roll"
"3331","Department for the Aging","Federal Grants-Categorical","TITLE V NCOA EMPLOYMENT PROG.","General Fund","FEDERAL - OTHER","LABOR","2014","2014","331628","331628","23785","Billed Revenue"
