"","agency","revenue_category","revenue_source","fund_class","funding_class","revenue_class","budget_fiscal_year","fiscal_year","adopted","modified","recognized","closing_classification_name"
"5280","Department of Homeless Services","Federal Grants-Categorical","Veteran Affairs Homeless Providers and Per Diem Program","General Fund","FEDERAL - OTHER","Veterans Affairs","2014","2014","3447000","3447000","-209122.9","Billed Revenue"
"5281","Department of Homeless Services","Federal Grants-Categorical","TANF - ADMINISTRATIVE EXPENSES","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","8558049","9558049","-211842","Billed Revenue"
"5282","Department of Homeless Services","State Grants-Categorical","SOCIAL INTEGRATION SERVICES","General Fund","STATE","SOCIAL SERVICES","2014","2014","0","2255647","-215504","Billed Revenue"
"5283","Department of Homeless Services","Federal Grants-Categorical","Veteran Affairs Homeless Providers and Per Diem Program","General Fund","FEDERAL - OTHER","Veterans Affairs","2013","2014","2500000","3200000","-222153.8","Billed Revenue"
"5284","Department of Homeless Services","Federal Grants-Categorical","Veteran Affairs Homeless Providers and Per Diem Program","General Fund","FEDERAL - OTHER","Veterans Affairs","2012","2014","0","3305469","-222780.3","Billed Revenue"
"5285","Department of Homeless Services","Federal Grants-Categorical","Veteran Affairs Homeless Providers and Per Diem Program","General Fund","FEDERAL - OTHER","Veterans Affairs","2014","2014","3447000","3447000","-227386.6","Billed Revenue"
"5286","Department of Homeless Services","Federal Grants-Categorical","TANF--EMERGENCY ASSISTANCE","General Fund","FEDERAL - OTHER","Health and Human Services","2013","2014","6000000","24411416","-228506","Billed Revenue"
"5287","Department of Homeless Services","Federal Grants-Categorical","HOLDING ACCT UNALLOC FED RECPT","General Fund","FEDERAL - OTHER","HOLDING ACCT-UNDISTRIBUTD CASH","2012","2014","0","0","-230614.4","Collected Unearned Revenue Roll"
"5288","Department of Homeless Services","State Grants-Categorical","SAFETY-NET","General Fund","STATE","SOCIAL SERVICES","2014","2014","32790173","29490193","-231803.77","Billed Revenue"
"5289","Department of Homeless Services","Federal Grants-Categorical","Veteran Affairs Homeless Providers and Per Diem Program","General Fund","FEDERAL - OTHER","Veterans Affairs","2012","2014","0","3305469","-232505.3","Billed Revenue"
"5290","Department of Homeless Services","Federal Grants-Categorical","Veteran Affairs Homeless Providers and Per Diem Program","General Fund","FEDERAL - OTHER","Veterans Affairs","2014","2014","3447000","3447000","-234187.92","Collected Unearned Revenue Roll"
"5291","Department of Homeless Services","Federal Grants-Categorical","Veteran Affairs Homeless Providers and Per Diem Program","General Fund","FEDERAL - OTHER","Veterans Affairs","2014","2014","3447000","3447000","-234187.92","Billed Revenue"
"5292","Department of Homeless Services","Federal Grants-Categorical","Veteran Affairs Homeless Providers and Per Diem Program","General Fund","FEDERAL - OTHER","Veterans Affairs","2014","2014","3447000","3447000","-237070.2","Billed Revenue"
"5293","Department of Homeless Services","Federal Grants-Categorical","Veteran Affairs Homeless Providers and Per Diem Program","General Fund","FEDERAL - OTHER","Veterans Affairs","2014","2014","3447000","3447000","-238997.6","Billed Revenue"
"5294","Department of Homeless Services","Federal Grants-Categorical","TANF - ADMINISTRATIVE EXPENSES","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","8558049","9558049","-241288","Billed Revenue"
"5295","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","41265198","46836981","-243650.59","Billed Revenue"
"5296","Department of Homeless Services","Federal Grants-Categorical","Veteran Affairs Homeless Providers and Per Diem Program","General Fund","FEDERAL - OTHER","Veterans Affairs","2014","2014","3447000","3447000","-245953","Billed Revenue"
"5297","Department of Homeless Services","Federal Grants-Categorical","Veteran Affairs Homeless Providers and Per Diem Program","General Fund","FEDERAL - OTHER","Veterans Affairs","2014","2014","3447000","3447000","-247010.64","Billed Revenue"
"5298","Department of Homeless Services","Federal Grants-Categorical","Veteran Affairs Homeless Providers and Per Diem Program","General Fund","FEDERAL - OTHER","Veterans Affairs","2014","2014","3447000","3447000","-247335.7","Billed Revenue"
"5299","Department of Homeless Services","Federal Grants-Categorical","TANF - ADMINISTRATIVE EXPENSES","General Fund","FEDERAL - OTHER","Health and Human Services","2013","2014","8141243","5599266","-247815","Billed Revenue"
"5300","Department of Homeless Services","Federal Grants-Categorical","TANF--EMERGENCY ASSISTANCE","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2009","2014","","","-247939","Billed Revenue"
"5301","Department of Homeless Services","Federal Grants-Categorical","Veteran Affairs Homeless Providers and Per Diem Program","General Fund","FEDERAL - OTHER","Veterans Affairs","2013","2014","2500000","3200000","-257266","Billed Revenue"
"5302","Department of Homeless Services","State Grants-Categorical","ADULT SHELTER CAP","General Fund","STATE","SOCIAL SERVICES","2014","2014","68992099","68992099","-262066","Billed Revenue"
"5303","Department of Homeless Services","State Grants-Categorical","SAFETY-NET","General Fund","STATE","SOCIAL SERVICES","2013","2014","27480360","36976877","-268100","Billed Revenue"
"5304","Department of Homeless Services","Federal Grants-Categorical","TANF - ADMINISTRATIVE EXPENSES","General Fund","FEDERAL - OTHER","Health and Human Services","2013","2014","8141243","5599266","-269673","Billed Revenue"
"5305","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2013","2014","0","0","-271329.61","Billed Revenue"
"5306","Department of Homeless Services","Federal Grants-Categorical","TANF - ADMINISTRATIVE EXPENSES","General Fund","FEDERAL - OTHER","Health and Human Services","2013","2014","8141243","5599266","-274292","Billed Revenue"
"5307","Department of Homeless Services","Federal Grants-Categorical","TANF--EMERGENCY ASSISTANCE","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2008","2014","","","-276528","Billed Revenue"
"5308","Department of Homeless Services","Federal Grants-Categorical","SUPPORTIVE HOUSING PROGRAM","General Fund","FEDERAL - OTHER","HOUSING AND URBAN DEVELOPMENT","2014","2014","0","1301577","-279168.34","Collected Unearned Revenue Roll"
"5309","Department of Homeless Services","Federal Grants-Categorical","EMERGENCY SHELTER GRANTS PROGRAM","General Fund","FEDERAL - OTHER","HOUSING AND URBAN DEVELOPMENT","2013","2014","0","10515688","-290289.91","Billed Revenue"
"5310","Department of Homeless Services","Federal Grants-Categorical","EMERGENCY SHELTER GRANTS PROGRAM","General Fund","FEDERAL - OTHER","HOUSING AND URBAN DEVELOPMENT","2013","2014","0","10515688","-290289.91","Accounts Left In Old Year"
"5311","Department of Homeless Services","Federal Grants-Categorical","TANF - ADMINISTRATIVE EXPENSES","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","8558049","9558049","-291683","Billed Revenue"
"5312","Department of Homeless Services","Federal Grants-Categorical","TANF - FRINGE BENEFITS","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2011","2014","8301630","8301630","-293687.92","Billed Revenue"
"5313","Department of Homeless Services","Federal Grants-Categorical","HOLDING ACCT UNALLOC FED RECPT","General Fund","FEDERAL - OTHER","HOLDING ACCT-UNDISTRIBUTD CASH","2014","2014","0","0","-299378","Collected Unearned Revenue Roll"
"5314","Department of Homeless Services","Federal Grants-Categorical","TANF - ADMINISTRATIVE EXPENSES","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","8558049","9558049","-299980","Billed Revenue"
"5315","Department of Homeless Services","Federal Grants-Categorical","TANF - ADMINISTRATIVE EXPENSES","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","8558049","9558049","-307757","Billed Revenue"
"5316","Department of Homeless Services","Federal Grants-Categorical","SUPPORTIVE HOUSING PROGRAM","General Fund","FEDERAL - OTHER","HOUSING AND URBAN DEVELOPMENT","2014","2014","0","1301577","-308498.14","Collected Unearned Revenue Roll"
"5317","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","250831502","250831502","-309406.45","Billed Revenue"
"5318","Department of Homeless Services","Federal Grants-Categorical","TANF--EMERGENCY ASSISTANCE","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","6404359","28073041","-313108","Billed Revenue"
"5319","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","41265198","46836981","-313794","Billed Revenue"
"5320","Department of Homeless Services","Federal Grants-Categorical","TANF--EMERGENCY ASSISTANCE","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2010","2014","3000000","3000000","-315183","Billed Revenue"
"5321","Department of Homeless Services","Federal Grants-Categorical","SUPPORTIVE HOUSING PROGRAM","General Fund","FEDERAL - OTHER","HOUSING AND URBAN DEVELOPMENT","2013","2014","0","1509502","-327424.37","Billed Revenue"
"5322","Department of Homeless Services","Federal Grants-Categorical","TANF - ADMINISTRATIVE EXPENSES","General Fund","FEDERAL - OTHER","Health and Human Services","2013","2014","10854865","13396842","-329311.3","Billed Revenue"
"5323","Department of Homeless Services","Federal Grants-Categorical","TANF - ADMINISTRATIVE EXPENSES","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","8558049","9558049","-331197","Billed Revenue"
"5324","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","41265198","46836981","-337523","Billed Revenue"
"5325","Department of Homeless Services","Federal Grants-Categorical","TANF - FRINGE BENEFITS","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","8271630","1199847","-337523","Billed Revenue"
"5326","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2013","2014","0","0","-339649.92","Billed Revenue"
"5327","Department of Homeless Services","Federal Grants-Categorical","TANF - FRINGE BENEFITS","General Fund","FEDERAL - OTHER","Health and Human Services","2013","2014","8301630","8705240","-340954","Billed Revenue"
"5328","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2013","2014","41265198","41265198","-342390.48","Billed Revenue"
"5329","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","41265198","46836981","-344742","Billed Revenue"
"5330","Department of Homeless Services","Federal Grants-Categorical","TANF - FRINGE BENEFITS","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","8271630","1199847","-344742","Billed Revenue"
"5331","Department of Homeless Services","Federal Grants-Categorical","TANF - ADMINISTRATIVE EXPENSES","General Fund","FEDERAL - OTHER","Health and Human Services","2013","2014","8141243","5599266","-345267.08","Billed Revenue"
"5332","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","41265198","46836981","-347089","Billed Revenue"
"5333","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","41265198","46836981","-352774","Billed Revenue"
"5334","Department of Homeless Services","Federal Grants-Categorical","TANF - FRINGE BENEFITS","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","8271630","1199847","-352774","Billed Revenue"
"5335","Department of Homeless Services","Federal Grants-Categorical","TANF - FRINGE BENEFITS","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","8271630","1199847","-353914.6","Billed Revenue"
"5336","Department of Homeless Services","Federal Grants-Categorical","SUPPORTIVE HOUSING PROGRAM","General Fund","FEDERAL - OTHER","HOUSING AND URBAN DEVELOPMENT","2014","2014","0","1301577","-355613.26","Collected Unearned Revenue Roll"
"5337","Department of Homeless Services","Federal Grants-Categorical","TANF - ADMINISTRATIVE EXPENSES","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","8558049","9558049","-355673","Billed Revenue"
"5338","Department of Homeless Services","Federal Grants-Categorical","SUPPORTIVE HOUSING PROGRAM","General Fund","FEDERAL - OTHER","HOUSING AND URBAN DEVELOPMENT","2014","2014","0","1301577","-358608.01","Collected Unearned Revenue Roll"
"5339","Department of Homeless Services","MISCELLANEOUS","SUNDRIES","General Fund","CITY FUNDS","MISCELLANEOUS","2013","2014","0","0","-361047","Collected Revenue"
"5340","Department of Homeless Services","Federal Grants-Categorical","SUPPORTIVE HOUSING PROGRAM","General Fund","FEDERAL - OTHER","HOUSING AND URBAN DEVELOPMENT","2014","2014","0","1301577","-361309.83","Collected Unearned Revenue Roll"
"5341","Department of Homeless Services","Federal Grants-Categorical","TANF--EMERGENCY ASSISTANCE","General Fund","FEDERAL - OTHER","HEALTH AND HUMAN SERVICES","2010","2014","3000000","3000000","-361617","Billed Revenue"
"5342","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2013","2014","0","0","-362775","Billed Revenue"
"5343","Department of Homeless Services","Federal Grants-Categorical","TANF - ADMINISTRATIVE EXPENSES","General Fund","FEDERAL - OTHER","Health and Human Services","2014","2014","10854865","9854865","-363146","Billed Revenue"
"5344","Department of Homeless Services","MISCELLANEOUS","SUNDRIES","General Fund","CITY FUNDS","MISCELLANEOUS","2014","2014","0","0","-364718","Collected Revenue"
"5345","Department of Homeless Services","MISCELLANEOUS","SUNDRIES","General Fund","CITY FUNDS","MISCELLANEOUS","2014","2014","0","0","-364718","Collected Revenue"
"5346","Department of Homeless Services","State Grants-Categorical","TANF-EMERGENCY ASSIST FAMILIES","General Fund","STATE","SOCIAL SERVICES","2010","2014","1500000","1500000","-365725","Billed Revenue"
"5347","Department of Homeless Services","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2013","2014","0","0","-365914","Billed Revenue"
